Promedio_ponderado,Creditos_matriculados,Porcentaje_creditos_aprobados,Cursos_desaprobados,Asistencia,Retiros_cursos,Edad,Horas_trabajo_semana,Anio_ingreso,Numero_ciclos_academicos,Cursos_matriculados_ciclo,Horas_estudio_semana,indice_regularidad,Intentos_aprobacion_curso,Nota_promedio
20.627240407976537,19.825206797385462,79.42066113774894,1.0925671619382997,86.62924335492428,1.2903882611116768,21.180491998171206,21.56346622249534,2015,10.336832339636343,9.149040676199125,19.198756185858368,61.07520267712924,0.4640272472901899,16.57449735268924
14.875382199318041,16.74274189475509,68.07063311930285,2.8973181547807227,81.50727866558609,0.968893023473828,20.923598661945185,14.18619029845509,2016,10.265845920997933,6.8409133221607785,13.889709552672116,57.84335886581444,0.9481396592936843,14.0580830477455
16.59347365693224,9.287848787054436,74.57439886049913,2.0016531920294423,81.07737379699462,-0.04351468583675289,21.019624009713787,8.884200129411013,2015,6.887388568706181,4.25152410583461,18.31954849288701,60.326360338624674,2.1149858754744297,16.655103269982597
18.338423691432194,21.056950025168767,79.98777383445555,1.0025359489583898,91.90025293314932,-0.5303455994939745,21.546477128077235,21.191597022623355,2015,10.602328623448676,8.80831941173847,17.352374112707412,62.16714502581086,0.9876448035237176,16.89074718951269
16.769528780736433,21.957036488396913,69.98152815827142,0.393203910729079,80.40805008426172,1.4109181091915208,22.140668213286204,26.06837962342032,2015,11.248051628231153,8.248408170168108,16.075372878866446,55.814968552202835,2.3050945993370635,14.918004319080499
17.244862006500945,23.349913948883867,76.11292857718551,2.7480285734975194,88.70917089728972,-0.17662605408624282,21.28361825337012,19.18663307537608,2015,13.743144816940324,7.020420294528611,19.8274456705865,64.14898291601847,-1.7392532816910058,17.9878915343396
14.833166728685885,18.127144429729277,66.88294067587464,-0.32310525913676647,85.87568644188171,2.4740630989428274,21.04359941443763,18.3375058398099,2016,9.63662174586065,8.230350174155966,17.09316646530315,58.71637471535496,1.1387405729869842,15.472576972864648
16.829497229793297,20.280878572206397,73.29213067386914,1.7826181741169302,89.22027066953457,2.112158677814498,20.063000450984635,15.92034055306275,2016,10.264965908700058,7.199689808068797,17.894450501615765,59.453692551210615,-0.6607315870520623,15.68068651074339
15.16266381648192,21.622988117706505,74.46173649253996,1.512649106669816,86.62502520983153,1.4339198536119258,22.33660914367884,19.09661608219959,2016,9.75114683315519,5.7123138537483475,14.818603015091062,62.538619033833854,1.0148941374049956,15.271403418936746
21.279725021492236,22.251522770909148,87.09829120524758,-2.055964920088265,100.1173732057734,-1.6051352652113646,19.1080317114923,18.035305631569,2015,11.581791314318837,5.890211962933465,22.275040364262768,70.50417319302221,0.7729089345423087,21.403741620552953
18.475505246653423,24.680157708332448,76.44560907346555,0.486496840911848,90.09274363101606,-0.1654702601834379,22.342577135350442,16.51933555572268,2015,11.601422942436429,7.564911998835274,17.871127585045347,63.23328900486267,2.5445390356442763,17.75542225549958
14.993829278535936,23.480537492520494,68.08754807033377,1.3674158569200796,78.22073927197687,2.284532990219051,19.97827087255474,20.146067763872516,2015,11.361568023298634,5.143715417857317,15.165565042247145,56.98595924695187,0.2849176431451741,13.746783810819727
18.21826324742504,22.25515027217556,73.18225985367317,1.2475467861279719,91.89160838964283,-0.47433865584669654,22.54428284077625,22.000979992609043,2015,13.164889261590783,7.721196029886722,19.935966141940987,64.91822295424615,-0.05472277014325877,18.384100489818373
15.627649861773303,29.938148860560528,67.41013645613069,0.8633640196966063,78.85259798012417,2.2325635589050354,21.839660087795806,24.33888174618295,2016,13.26553687410792,8.813775396051906,19.844395520564465,56.61947206541368,1.1928045529128715,13.80539083095562
19.28027067462468,18.60027818524214,75.13128336186192,0.1709641175718416,91.70245903245888,0.8701721255323833,20.109401060051276,20.727933975202586,2016,11.34920076857124,6.051957697931438,14.475446388863263,63.50993220502098,-0.2580765394637927,18.21767961972565
12.385686313723836,17.276748214599177,64.26286247903109,-0.16833350591744267,75.47502321887357,1.5315529467530753,21.596071739824936,17.073790979376906,2015,10.504195842470853,6.965266710835465,11.953029568333774,55.44492640816591,2.562427778341167,12.609456712460547
16.16386030050912,20.78640003827628,70.21473882644162,3.397311632242322,81.72169682017352,0.4612602115137743,22.119560782686655,20.372881493051437,2015,11.342151903201843,6.992119251809838,19.878331544324123,56.626753063783134,1.2611798741937488,16.544551719774507
19.211028675476573,22.323739589041825,81.94133541239015,-0.6279572317153703,90.25288130019202,0.30732553854068667,20.12505402613638,10.70980721841441,2015,8.821534855971878,4.747260351181515,17.648681538412436,61.20215495511521,0.8432125290283965,17.6116198616353
20.43101826214745,19.34483855029952,79.06292050550034,0.3361376002428462,90.7061856076451,0.3204146648771926,21.670513821486875,15.635137963372522,2016,10.00215366252186,7.50273266820939,17.989439227256252,66.47500723403473,1.1247864947759942,19.658929614214042
19.561216777251627,19.89680112497785,75.20664603848047,0.36149754532615946,87.85429326718724,1.4468547577061364,18.76757382760993,16.87409586282648,2016,11.266537380442438,7.5922843318999425,16.526280938460626,62.75228086117655,0.6597411711486023,16.328125735576574
19.970717359883135,17.172820171494116,73.64409314904651,0.5945176591272525,89.89374568730001,-0.3279114594396344,19.690731886996947,11.397773076014282,2015,10.637138697292823,6.395809874386884,18.74339957836052,58.65573411290507,0.028720184779431057,16.780425584309384
17.04170056020237,23.166097940201453,73.8676358227767,1.650744941342306,84.64241252909544,0.3877350052685292,22.547256684400867,16.19374622572386,2016,10.8137341784062,6.892831599828409,21.27083907423664,56.52499571748347,0.8574212399372485,17.013965707191645
15.152527599343003,21.425996630370747,65.12250876711768,3.4540800525975763,79.3786032781864,1.2840841271159984,20.68025955014449,14.398993653565146,2016,8.708644865768239,7.232811978166025,12.951839932982168,56.681706389451236,0.5352274366335816,13.009655777443344
16.14387314996256,24.59600560398387,71.76137463426461,1.4273690366577587,82.11585217697886,1.5226004618835192,19.74135771378796,22.586885591225432,2015,13.23971604508915,7.471955257282876,15.22648023302927,57.46167556866576,1.1959185724743695,15.58065429502116
17.080699302836233,19.74193137115803,74.04924315419646,1.6235890343983557,84.60826300040955,-0.17814495204288316,20.50120836292856,16.58681026317447,2016,10.138719824580514,5.069216038430763,15.107587586424588,61.01956917495375,1.9811932291857115,17.13058149028096
21.647117808074142,19.56984588520448,80.91466932181805,0.08319375575190846,94.25040946937355,-1.3451309059966727,20.27325141186502,16.34152125465537,2016,11.77942496866282,7.481356364716758,19.551413292966927,64.6772522871478,-0.797827182759898,18.786794444514346
17.342222095206253,17.82354500946681,78.09071724985665,1.3426367922758569,88.49597671681579,1.0021560069258189,20.915996170582424,18.84802424168138,2015,10.700322089817234,5.990003849353741,19.460214309653843,63.64084470326386,-0.8698183172694771,16.835484074564295
13.612870017108955,21.447088234468026,67.48604205123193,1.5475157448038601,75.50086515985583,-0.13642903726533628,20.885117662381585,15.136636349681439,2016,9.636909651711672,6.703271355897793,17.09730533762213,54.19103632262488,1.5544659980647677,15.276879144747049
20.025348875294153,20.32436221784474,71.30472980023464,1.4161233789005776,90.51705048992365,1.6229377300647707,21.675967104218508,15.837747700315177,2015,12.745358019851428,8.952929526752056,18.51956251933275,66.80017749812579,-0.09743320450182413,16.476422637143294
18.249871946069458,17.084332601221803,74.98519907310462,2.018565689980437,84.00003149991974,0.5366150427252503,20.8183670707315,15.195702882155148,2016,10.326151265202382,6.345743396564662,20.96104216186276,62.360302193972025,0.9857781865784955,16.385726067548955
16.283024352571005,18.968008885843187,69.60234546148284,2.2240746089276766,82.31715288676689,-0.709070082121467,22.32281731896993,13.525106890062673,2016,11.582527505913825,6.606865042428719,14.335111033126235,61.98690579915183,1.391172320732084,14.937879661051275
20.077754578802455,19.47498079783357,74.77086395519247,-0.5494888984091706,89.79195144564127,-0.2862583638239281,21.51520722936007,14.451698941616707,2016,10.362461435091681,7.3274316581975985,15.748433328395894,64.4948006936016,-1.5883567444648867,17.286518338824184
20.403214887483934,17.5014752801043,76.84164212891476,-0.3931372522339517,94.03018104231307,0.3636238718212617,21.173158078743228,15.916777367040247,2015,10.373519654249554,6.697811389790103,20.985187870376343,67.76871996821356,1.0774496186601616,19.80365612769516
21.362834847233387,20.458225046181827,80.95702542699858,0.09444289348747581,95.47508398349689,-0.4983411471130771,22.07022429439478,17.785728812493563,2016,8.349296286488928,5.589247516789318,18.14258481786697,65.90842063166708,-0.7421805506017285,18.65702432656986
16.396074547381495,20.300898031920173,70.13618760221225,-0.0994680262508949,85.9777521332887,0.9396385104356668,20.63979173509434,18.43479833519707,2016,9.89975860262873,6.65396896033883,12.48929306833548,61.5823126419769,1.1133390587243654,15.727451418974422
18.407207362170155,21.997588464260673,68.4080317687877,2.4422901087669864,84.69288957290516,1.3946845536308938,20.252902661698094,22.316087354325013,2016,10.26149357956742,7.560786036353464,15.40405549294828,60.618026366082596,0.26430261490205564,14.126429527172379
21.304538773299747,21.83863624882643,78.09043060259468,0.32271272137497303,94.2882021750838,0.1321779489105985,22.50149240307294,21.112415829634223,2016,10.645767666323223,7.429563694029982,17.508212455299894,60.53007504489267,0.11553761265428009,18.165646644769186
20.549189409292186,19.365407758252317,75.55890124321532,0.10349178590683389,91.84386104132057,-0.9248302400273132,21.40553411620043,14.207435369628245,2015,11.434427265054882,7.405375887737146,16.67082121486883,61.90493745798156,2.103739888769044,18.230494342428386
17.090979690104263,22.742173579721705,73.02359288632817,0.40633495054902924,87.292051619584,0.44060312155080406,21.6456744742794,20.942979029062066,2016,10.910174200566951,10.097980006078242,13.751917269042888,63.419925287747866,1.310937215933777,14.162799573151151
18.351129031893347,21.053935766570355,74.78720189370009,-0.5783503780359693,85.44265323198621,2.0076696247911685,20.517216234645982,16.61109130870233,2016,11.54844979138329,5.7417171563731175,15.806253261952524,62.21437304164645,1.7789519936191176,18.51342160145954
15.422049193784058,18.69674301115704,72.125056375055,0.8810380937300515,79.62014361622381,2.738231832336198,20.723712012870823,17.442267147848465,2015,10.271377830390255,8.214370530155291,12.711430698267534,58.66317380405937,1.3934753438051541,15.388343578482571
17.99555445736339,22.80558835346223,74.3640212389972,1.776169486898125,79.33324794194719,-0.9218228619019397,22.009562507715142,18.873097057379418,2016,11.598530341186681,8.121442754073561,15.975952141839457,60.194469188260484,1.8984962242872223,14.834864164518256
19.805122682484377,19.71478481846534,74.96860013426937,0.6234081548383349,92.77025953506694,1.184764997994378,22.280186243921477,15.176278678767606,2015,12.332661539369724,7.652001383563304,13.831179039805603,61.94663340212489,0.8923680331857726,19.87447049452826
20.439546736916135,20.131654014712023,81.62377857466497,-0.32320048225393827,97.29738451349216,0.07202770174994488,21.77403028900649,13.099162009987563,2015,11.324008862697257,6.000029410559976,18.71520989878708,66.70775768381968,0.5119601332584965,19.960049338530183
17.020290751819296,18.938952596172967,73.81094350696569,1.0043321135062175,88.90767534632764,1.459987739910317,21.11498742846596,13.413984308300003,2016,8.407204535218026,7.201377735301769,17.431004593846104,61.2398198544486,1.9359599577968134,16.057365746695726
21.104285987390487,22.60965102349239,81.318913547343,-0.5398526929949956,92.13322735665636,-0.5522547092136414,21.72068903887269,18.653302045774666,2016,8.561751905819362,4.72744963794802,17.824216867341285,67.49868205798212,0.5550922946874606,18.83209818530167
19.590459462923008,23.629613422117565,77.45518643803902,0.8069397462073209,88.19049757526328,-1.449081522025303,21.843712059074136,21.688060838382878,2015,12.577275431061297,7.170382184442138,19.2288998317132,62.061263649988774,2.9404941621986516,17.044905836903215
16.212406119375657,21.94218971827073,70.71676249876451,2.5989286700700065,82.29600408564217,1.407048665950024,21.358057860485992,18.46309015593355,2016,11.452786223167633,8.727411438567767,12.791197899684043,57.01677349454992,2.0185794746544876,15.209407597965042
19.299242556139248,24.63273928941524,75.48427146170951,1.0156729580322554,89.94566482827948,-0.621675064036924,22.757866944394372,21.80461323218306,2016,10.632540946929229,7.209126887332185,15.639914405510394,61.024885120039436,-0.48409893994305553,16.465087545157584
19.56751716471908,24.574425254868434,79.3408302667777,0.17911263508016473,96.80790819041407,-1.657310714717837,21.271286189359806,22.327319516455876,2015,11.282070741446812,9.338142957883917,18.146985557197176,70.45098241840792,0.008235664430629897,19.10605255713162
18.113318496853253,19.922853623642325,77.78445455166977,0.9226772305945922,85.8846928412007,-0.8004883629184907,21.601895946626865,18.383387248402357,2015,12.30889769285241,5.541389809898462,17.871710080153687,60.37163165595396,1.211408015134649,17.822933454448773
21.582043663704706,19.765380979326693,84.20083082386861,-2.1548699942508067,97.92706932301051,0.31859195450833144,20.467020656711767,16.118915615233888,2015,9.828404993610546,6.006287530495349,19.28398065581325,67.1545396546124,0.21863937338643438,20.46136275043126
14.467839601379733,15.743516224826173,64.65457907293668,1.651129552640552,76.80666699213216,1.9493250180740693,20.318346280793186,15.667138759498545,2015,10.749481583456358,6.097770692612415,16.85711430935022,52.79001588509683,2.5347714606080656,11.257496739289001
18.872986206021757,20.739132542518483,78.17832411244959,0.397353797163664,91.92198410258104,0.8715147696870618,20.850059203973036,18.91709250058397,2016,10.752456976574683,7.227755563920299,16.12128196261505,63.8897192010311,1.268255703083784,17.615773144287314
16.895741507674018,21.942992579551255,73.46472893510757,0.5194232934493772,87.65525876702196,1.1255517203772794,20.617739237190445,22.132233205054312,2015,10.959860101144526,7.147442539482662,13.840592805195953,58.9382914274414,-0.5944058130942331,16.76869715766841
16.506557338143224,25.439374736188956,70.27001804778297,1.2790487668455222,87.32527903785353,0.22857011064916788,22.431250222859074,20.2362494424525,2015,12.455795614534852,7.231931409738869,19.629666940167322,57.640568250686734,2.2006804849028416,14.718135496101196
16.846953052756085,21.467106890734932,76.53555663389949,2.2030147966156717,87.43293207573943,0.38364603785479306,19.80176508920981,17.165983002749076,2015,12.315110387326826,8.336728665689924,13.77592399693849,62.25342831271109,0.26647822389975456,17.310152152495355
15.3615195285572,22.85811771161284,61.94277575341083,2.916091130910048,77.41251547583101,0.9823469285179068,21.137161488034565,16.59616754830649,2015,10.125869513638616,8.243331416478304,14.884772050896752,55.044381202326875,0.9991230599756,13.97033365279078
19.10929551934901,19.606221870109533,79.44762976771209,2.034623716012831,85.24488325941685,0.39950817105326514,21.332698162030557,18.55105311907778,2016,10.55726253736244,6.585937009606403,14.213152084199795,60.71682196094911,0.28874636242946417,18.927628884384
19.03444172097232,24.358472810007648,72.8626351142784,0.40899133226133266,93.80691464422509,-0.6458110237369391,19.6056348512948,18.280761597309827,2015,11.927078574090658,5.6509562420278066,12.897032155572248,64.28933569366512,1.4657313773858842,16.610966420459373
22.17708303516818,17.343228572750313,83.21045058134509,-1.3895309132776532,97.55691421363369,0.15153727150357693,20.23918844566832,8.746378326136334,2016,10.505404775882827,3.9762032811324954,17.967273479485808,64.6859011269508,-0.05822531604439268,20.859590535433643
17.09741794403294,18.422066407937514,77.10921303027312,0.9567500154045767,83.6503327922047,1.8342558581185802,20.629074394918735,14.874703715764824,2015,8.743500792216086,5.861581542898014,17.52159459754385,56.83631204496919,0.34375644297175145,15.25624811775483
16.28790114651286,17.091516885853764,72.75480126332549,0.4420430685954122,81.97165498370232,0.08763377162560726,21.4305347274771,20.268089455545297,2016,10.032175310333422,7.325633512523847,12.843717418714071,63.27389742101573,0.6994382837137376,14.254556504162611
16.663448293777165,19.27298823208689,73.01823591955267,2.559700591640077,83.96185823307671,2.032148167193611,20.556236318070738,13.845490458594593,2015,7.556955041512346,6.33057033003005,16.899553890912856,62.458540369935214,-0.7939888414820626,14.867587783974951
19.52041324402658,16.11597176134302,76.67155964762469,0.6580693823738102,96.23791203871019,0.15582043762690465,21.693957733327682,14.647156787808905,2016,9.595153321609706,6.624207774330855,19.398830298926015,67.19955225460532,-0.40832461103231654,18.971539961831116
17.109700663010337,20.199720454245043,72.49844798259532,0.857511608900532,87.43500464275554,0.576703421575971,21.037482827989667,17.371126190057623,2016,9.536552860125772,6.106789194015434,14.449746381450918,61.99555509716986,-0.5710839925169733,16.7267085956261
17.204734356073264,21.064860851514403,74.66134930791756,2.2597513652417343,83.48555543647875,-0.9345494177239988,21.05048348482677,16.53719605088722,2016,11.103896332732559,7.383030748500031,15.2498371169247,59.40494680347094,0.7427347510109242,15.333633821172437
18.986200956012667,22.57250445958515,82.08477888789162,-1.8306703610139103,89.95628348482929,-1.5638960261224122,21.974542181396025,23.47695923705571,2015,11.776169780354584,9.549665899581358,20.424050794324362,64.04971509818623,1.25888629702825,17.58613353548945
18.939515822773956,19.48726531877224,74.16883777530569,1.110475911864227,88.55108936257437,0.5955775881056617,22.244627743991003,18.893466318335644,2015,10.79144399672702,4.979169181425836,17.94680156394955,65.01700242482521,1.3150448811940108,16.45418725879717
20.03081347750439,23.23309078589136,76.42604042981539,-1.4855617767306843,93.26965055790374,0.8054096293655629,20.632452767044366,17.13589280232362,2016,11.043342198450116,7.102783426978782,17.429982556647293,66.68014549502175,1.6692925013334272,18.12470542836663
16.4331901106762,21.913047279584276,64.11522623896617,1.1543867766362208,80.80522577395496,0.17964610329372377,20.937172699337328,16.856478244588068,2015,10.452477530871057,6.402975937012441,16.27751132169181,60.243615227066186,2.1147970548475614,13.16673404972682
16.47348267679683,17.970959093933274,70.41939473602355,0.5504221248110001,85.23438175322245,2.3339249738819734,20.12112358586971,16.998068886965502,2016,11.396627367752908,4.826234135277687,14.63798016316245,60.354041543373924,0.40246814372073014,16.43162899691633
17.287936930557446,22.954193059665037,72.69848870684208,1.575423134602674,85.44824971483713,1.430990050820394,21.241882527329363,21.692890772137144,2016,12.971047813129637,6.493491201667745,18.139229127071815,62.016897521151535,0.9759146620065762,16.283455183294137
15.811207334551925,26.136962568127352,72.47979498184961,1.9989992474666503,77.96271464104771,0.3234162223580741,22.598959114927,19.939285468498536,2015,12.354464782357901,7.334214283763129,16.531247707006102,56.75058570233407,1.3528498850314286,13.275625254000252
17.44890156304529,24.513870810597272,78.50000246202177,1.7082209519601277,91.15027264048278,0.3827885285212192,22.01409834153666,17.672779979936724,2016,12.046620949721511,7.807250567935894,17.185992245768976,63.272526573749666,-1.4695007935477173,17.95262482451752
18.609584298040517,21.3958043169034,77.2205325750197,-0.21074137867652487,91.40514849058663,2.8464014976334675,19.6830416509367,19.104416439760286,2015,9.870161809224332,7.817173421350707,17.35299522118522,61.55805274434701,-0.5216816457817,18.919018076425463
18.243269864814405,19.07432685915581,73.8252082993089,1.3050236243193152,87.87390734039599,-0.745120731120936,20.04019987864554,10.783589947446973,2015,11.10957193955339,6.076526287535823,14.510076434952348,61.793310342366574,0.6306679401919033,17.033806746119204
16.812760949631443,22.805171929599343,72.0775671813564,0.9498929235989492,87.05356037345057,1.145563505602679,21.86720750116541,21.382137222063026,2016,10.806060476828044,5.7325121649454385,13.44404644580162,58.902586058939505,0.7209384182092502,17.861083512405934
14.581402210991172,16.8853725703147,72.14008908227183,0.09700632356877881,75.18566355299897,0.8849408183018648,20.428999648462337,15.084217328240236,2015,10.244975022888902,6.987676173282538,13.623734399041316,56.25823901982444,1.8784733510253326,16.407390436326292
17.389320203235496,18.01834650923022,73.49898900844838,0.017899799689254148,84.63392251908418,1.4172189523011915,20.149921399616538,14.25441350614504,2015,9.440765179569832,5.07238999516971,15.694228596469605,60.49524142486836,1.4318997586419915,18.689234043589554
16.18114994865384,18.4734576273006,66.97862534160309,0.7242935796992471,87.95335628435521,1.9386309045817665,22.23188095691526,19.034854465836652,2016,10.592354278643556,5.271406264813179,18.111183219985826,55.8201051646803,-0.8336066954890275,15.126334880436461
16.745369176806154,19.27599848385152,68.96799471020017,2.354114265269023,82.33946321831174,0.514901545899442,20.991780893916133,22.363771991547424,2016,10.983260025520734,8.255819929055356,17.141439597404194,58.33021184491251,1.6395076421461776,14.21238245513809
16.782074203008783,16.544227012407944,71.61892334635507,1.1927516268899216,85.55776237722003,1.6995551275401783,21.72647853459715,14.052970626144049,2015,9.645521021773448,6.4805337698740235,16.627737209219173,59.00309674412678,1.0431014911201673,16.232998579942272
19.870955406662294,19.995138374015465,75.3814622565403,-0.890741509332345,94.9796829929491,2.519177965864692,23.046685452703084,20.904741002170933,2016,10.577989986850232,8.573169367388909,19.487154253967383,64.61348207829154,1.2617528389188137,17.93681691488892
24.110199547809362,19.30223500623909,86.1196614869079,-1.0492649490155843,102.95526978765479,-0.37681821326103043,20.142314444357805,16.039754458516,2015,10.524576248324035,6.102134711939551,17.442306494186987,70.81906309194412,1.112391227157377,22.359023802264645
17.48839882396186,23.78663740779272,75.55055441877644,2.4781441985275587,89.98261670195535,1.197599781078266,20.539858536661878,20.560422602981564,2016,9.819145850327933,8.173564718790386,18.916540493804497,61.845631615996716,0.5872859020792927,17.976396846754632
19.049308643820204,22.622035780900486,76.05715573260284,0.5051830222626461,91.82312356729669,-0.21921596556465717,20.8055652622492,19.71447442356783,2015,9.59179942550549,6.389426016260498,15.305468157385212,64.12824573713489,1.9425680806909738,16.31181365177303
17.124366263585646,22.9153063001067,78.56818990514486,0.33223115754053795,83.10145366948684,0.556482266914296,20.32851975451602,18.535181825380633,2016,12.52384457700581,8.478595291391652,18.867720186479236,62.88435020960545,-0.05962208758657972,16.239450759993336
15.203411743199707,18.093802113797313,63.31676065414474,2.626756612995454,74.91226982694835,1.282710514941278,21.125152837741634,13.470556267951535,2016,11.523262555210188,7.018170538203027,13.595150247511476,53.8654834599803,0.6217703657473982,13.120457361436403
16.68171384001635,16.842842452029952,80.46002920041596,1.3846041799413435,86.9010010009584,1.310192863383204,20.935742641960587,17.923234279524014,2015,11.03756704844577,6.695327385872005,12.463655833750702,64.96251844881044,1.239377740315228,15.457812270956072
18.601047178309766,17.559917116909297,73.28722827559189,0.09564748456711958,87.88942106191226,1.6745608307864122,21.575310919028762,17.18334434593294,2016,11.110035689067637,7.23664454941353,18.050659642974423,60.79077096575111,0.4071403707184095,17.134128877422967
22.05349525808122,16.658097425084353,87.58380515226415,-0.8680189156167917,101.79956463296378,-0.8412759053601024,22.236155972151494,12.99348269662757,2015,9.427202889989303,6.380826825556198,21.81395468772949,74.79569985644747,0.07633571962485514,20.738048633911326
17.408293481339385,20.555764425684877,73.19458438988609,0.4249992751540884,81.74578162828058,2.1298033281234847,22.284181745121565,20.37331625963389,2016,10.649388786410704,9.040601122564999,15.298298443851154,60.780157282509094,2.8699265057569403,14.964556936880381
